basisOfRecord,catalogNumber,collectionCode,country,eventDate,extraction_method,image,institutionCode,locality,ocr_confidence,ocr_engine,recordedBy,scientificName,specimen_id,stateProvince
PreservedSpecimen,,REGINA,Canada,1119,simple,4b89e46a141c62b277d6dd93353690b571512740d40ee8a08b546e95b1865e75.jpg,AAFC,,0.959,vision,,Identified by,4b89e46a141c62b277d6dd93353690b571512740d40ee8a08b546e95b1865e75,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1986,simple,4ba263ee802b706e8c32d3edce3f0cac5f81279e2732b2b1cd643b1b0653d4ea.jpg,AAFC,,0.933,vision,,Cirsium arvense,4ba263ee802b706e8c32d3edce3f0cac5f81279e2732b2b1cd643b1b0653d4ea,Saskatchewan
PreservedSpecimen,180718,REGINA,Canada,19/06/47,simple,4bc768b961ac887c05cc5958e5b390679f6746240d233f2018ee81a2df564120.jpg,AAFC,,0.976,vision,,Erigeron speciosus,4bc768b961ac887c05cc5958e5b390679f6746240d233f2018ee81a2df564120,Saskatchewan
PreservedSpecimen,581,REGINA,Canada,1988,simple,4be2707f9785cd4770ed5ac5728d8e59270f9a0bbd8aa96793f57103fcde0c16.jpg,AAFC,,0.939,vision,,Duplicate confirmed,4be2707f9785cd4770ed5ac5728d8e59270f9a0bbd8aa96793f57103fcde0c16,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1988,simple,4be7b423ac544b33c23b81615a0077849d3a44fabbdd2d67716abc77c44d20c0.jpg,AAFC,,0.979,vision,,Elutesion macounii,4be7b423ac544b33c23b81615a0077849d3a44fabbdd2d67716abc77c44d20c0,Saskatchewan
PreservedSpecimen,,,Canada,,simple,4be89db3a1e33555f957c288a589cb3521d7411e1eff07d969cf932f6e75991d.jpg,,,1.0,vision,,Helenium autumnale,4be89db3a1e33555f957c288a589cb3521d7411e1eff07d969cf932f6e75991d,Saskatchewan
PreservedSpecimen,,REGINA,Canada,0141,simple,4bfc3d11dbc755b9dae84a7fe2d551c9acaee371c609a306c1913bd7b027264f.jpg,AAFC,,0.883,vision,S. Paquette. ..,Checked by,4bfc3d11dbc755b9dae84a7fe2d551c9acaee371c609a306c1913bd7b027264f,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4bfc52291df841422744cf01017eb5c02d2d3953708a0869e1be841a8e160d0f.jpg,AAFC,,0.929,vision,,Barley hent,4bfc52291df841422744cf01017eb5c02d2d3953708a0869e1be841a8e160d0f,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,4c0c9c6f9dcc52e8101123b5e5437673e945aa55a65a2aeca9f863f186e417b4.jpg,AAFC,,1.0,vision,,Reter adlsandens,4c0c9c6f9dcc52e8101123b5e5437673e945aa55a65a2aeca9f863f186e417b4,Saskatchewan
PreservedSpecimen,2169,,Canada,2169,simple,4c11420eb0277ae48ba67720c7f209cc846c2a688b2feff0a8c1dbeb9154763e.jpg,,,0.959,vision,,Senecio vulzacia,4c11420eb0277ae48ba67720c7f209cc846c2a688b2feff0a8c1dbeb9154763e,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4c176ce33cdcdd16f95ea0a5c97433f29b21429f0c24868df85b61a2114df772.jpg,AAFC,,0.959,vision,,Identified by,4c176ce33cdcdd16f95ea0a5c97433f29b21429f0c24868df85b61a2114df772,Saskatchewan
PreservedSpecimen,168,,Canada,3-4-74,simple,4c1a72901815404aa6680c9db3147ddfaa6da96ab89cd5f7f8ab2f9293e0f3a4.jpg,,,1.0,vision,Arch.C.Budd.,Gutterrezis sarothrae,4c1a72901815404aa6680c9db3147ddfaa6da96ab89cd5f7f8ab2f9293e0f3a4,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4c20a960939f4c0851fdb1dcbf6e6303d3c3e39b356d6e3c160667d51c2becf7.jpg,AAFC,,0.889,vision,,Identified by,4c20a960939f4c0851fdb1dcbf6e6303d3c3e39b356d6e3c160667d51c2becf7,Saskatchewan
PreservedSpecimen,,REGINA,Canada,0170,simple,4c2801ff2f1f446c6f82f79f5dcc704f4203a2d35f4849aa2836e5704f48100e.jpg,AAFC,,0.973,vision,,Hordeum jubatum,4c2801ff2f1f446c6f82f79f5dcc704f4203a2d35f4849aa2836e5704f48100e,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4c3d4d0477c5baf531b6d9d3248bc870ca8caef90f4997ba733b5725a639d305.jpg,AAFC,,0.946,vision,Coll. No... Checked by,Checked by,4c3d4d0477c5baf531b6d9d3248bc870ca8caef90f4997ba733b5725a639d305,Saskatchewan
PreservedSpecimen,6,REGINA,Canada,1969,simple,4c82ef84f8f0f7e1c423fd9319b13937bd9b96a54132d45aaa4ec2788ddc3a2d.jpg,AAFC,Roadside SASKATCHEWAN,0.9,vision,,Iva xanthitolia,4c82ef84f8f0f7e1c423fd9319b13937bd9b96a54132d45aaa4ec2788ddc3a2d,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4c91901decbd284242796c12749ee1b6dc0f011d0e670776d82dab4c3369b70b.jpg,AAFC,,0.838,vision,,Identified by,4c91901decbd284242796c12749ee1b6dc0f011d0e670776d82dab4c3369b70b,Saskatchewan
PreservedSpecimen,,,,,simple,4ca9ff881cebba6acfbe4ee0f231ddfa45e565c0149772d359804ff7616be49c.jpg,,,1.0,vision,,,4ca9ff881cebba6acfbe4ee0f231ddfa45e565c0149772d359804ff7616be49c,
PreservedSpecimen,2,REGINA,Canada,9016,simple,4cd72901d46daea183750d83ac8877546278fb8e3d564a949b4152d4696349d1.jpg,AAFC,,0.937,vision,,Vicinity of,4cd72901d46daea183750d83ac8877546278fb8e3d564a949b4152d4696349d1,Saskatchewan
PreservedSpecimen,,,Canada,2013,simple,4ce30195897dc6dd263d8013cb9c27708098570c19e5f050c5516fbdee8e7dba.jpg,,,0.876,vision,,Calamagiestis faboscens,4ce30195897dc6dd263d8013cb9c27708098570c19e5f050c5516fbdee8e7dba,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,4d01e07f0148d5ed764c839948d8a62498a93fcf9e22bd172c1a118cedb3a1da.jpg,AAFC,,1.0,vision,No.,Grindelia squarrosa,4d01e07f0148d5ed764c839948d8a62498a93fcf9e22bd172c1a118cedb3a1da,Saskatchewan
PreservedSpecimen,1,REGINA,Canada,1723,simple,4d1b6c56c70e245eb00bf575b259b16b47f5f07ac5db072a5d9152a1e9c1930c.jpg,AAFC,,1.0,vision,,Festuca octoflora,4d1b6c56c70e245eb00bf575b259b16b47f5f07ac5db072a5d9152a1e9c1930c,Saskatchewan
PreservedSpecimen,019756,REGINA,Canada,0197,simple,4d4dbe3e74def4f5e18ab5d63beef89d8d9d7802c21192cf5530b255e3b2b25a.jpg,AAFC,,0.968,vision,,Elytrizia repens,4d4dbe3e74def4f5e18ab5d63beef89d8d9d7802c21192cf5530b255e3b2b25a,Saskatchewan
PreservedSpecimen,,,,,simple,4d755b3d6033ab147b2687b655429a1298f14f83cc5a9d8dffd21c3f20c1d6cc.jpg,,,0.833,vision,,,4d755b3d6033ab147b2687b655429a1298f14f83cc5a9d8dffd21c3f20c1d6cc,
PreservedSpecimen,,REGINA,Canada,"Aug. 7, 1984",simple,4d7a8df94a604746aae8ed8e7007cce1ed601a5890b3da485e0412ef152e82b6.jpg,AAFC,,0.943,vision,,Iva xanthifolia,4d7a8df94a604746aae8ed8e7007cce1ed601a5890b3da485e0412ef152e82b6,Saskatchewan
PreservedSpecimen,5069,REGINA,Canada,5069,simple,4d9ba6e3440544ac9d0f265c3e9f3d7b0b9ad750d3cad7518f2e96d5824df347.jpg,AAFC,,0.939,vision,,Aoter hesperices,4d9ba6e3440544ac9d0f265c3e9f3d7b0b9ad750d3cad7518f2e96d5824df347,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1983,simple,4da6638547c502ddabffeeb21b3a105c6794e21a178ddf082fe3de21fb582113.jpg,AAFC,,0.956,vision,,Artemisia dracunculus,4da6638547c502ddabffeeb21b3a105c6794e21a178ddf082fe3de21fb582113,Saskatchewan
PreservedSpecimen,2612,REGINA,Canada,1935,simple,4dead99bf12168b866cf17b44e896f01bb3cf1e5c9463fee6c06c5a321d22d31.jpg,AAFC,,0.977,vision,,Very common,4dead99bf12168b866cf17b44e896f01bb3cf1e5c9463fee6c06c5a321d22d31,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1987,simple,4dfca84594d2ff11cbc357ef2881a52849ec7209c25c82e2ca75aa63968ce762.jpg,AAFC,,0.95,vision,,Checked by,4dfca84594d2ff11cbc357ef2881a52849ec7209c25c82e2ca75aa63968ce762,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1986,simple,4e0d4345e864fd394399c6e698d78fd1db9655095341261ffa3df6fc0949a56a.jpg,AAFC,,0.971,vision,,Kodo ssp,4e0d4345e864fd394399c6e698d78fd1db9655095341261ffa3df6fc0949a56a,Saskatchewan
PreservedSpecimen,,,,1913,simple,4e238aefd5bc540044f5d7cae3992577f58430884e5ffe49e3806559f669c57d.jpg,,,1.0,vision,,Chrysanthumum leucanthiumum,4e238aefd5bc540044f5d7cae3992577f58430884e5ffe49e3806559f669c57d,
PreservedSpecimen,,,Canada,1941,simple,4e7026cb8eed66711e6a776e81fdb8b2e16b99395cfc62f315448697f2f7067e.jpg,,,0.86,vision,,Deplum ex,4e7026cb8eed66711e6a776e81fdb8b2e16b99395cfc62f315448697f2f7067e,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,9398,simple,4e8c9787c991be9de4a47a500cc20a238467dbeeab0d8fd0cd54ae27a5df71c0.jpg,AAFC,,0.926,vision,,Sage colorchecker,4e8c9787c991be9de4a47a500cc20a238467dbeeab0d8fd0cd54ae27a5df71c0,Saskatchewan
PreservedSpecimen,19326,REGINA,Canada,1932,simple,4ea27af72e76f6830f8b9f25b089ff80031a7ee6d76197ec17b185de52e727b4.jpg,AAFC,,0.974,vision,J. Looman,Koeleria cristata,4ea27af72e76f6830f8b9f25b089ff80031a7ee6d76197ec17b185de52e727b4,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4eae8bbaee0dfa33a15ee3448b9a7184e8f32fe80634e61cd1647ae0a773db14.jpg,AAFC,,0.962,vision,,Identified by,4eae8bbaee0dfa33a15ee3448b9a7184e8f32fe80634e61cd1647ae0a773db14,Saskatchewan
PreservedSpecimen,,,,,simple,4ed24ffe4fd4d2a81466b2df38b68296daffefac9a50b3713b93428f46f10777.jpg,,,1.0,vision,,,4ed24ffe4fd4d2a81466b2df38b68296daffefac9a50b3713b93428f46f10777,
PreservedSpecimen,2,REGINA,Canada,1919,simple,4edb971b8f40e6f481c6fb005313c97381bee260b01497b56054f74e5c6366cd.jpg,AAFC,"Whitewood,, Sas Habitat",0.959,vision,,Pudbeckis serotina,4edb971b8f40e6f481c6fb005313c97381bee260b01497b56054f74e5c6366cd,Saskatchewan
PreservedSpecimen,,REGINA,Canada,2329,simple,4ef6cf047e165e3f7eaa7e9c156951c41140750488ef7f150099217c10657303.jpg,AAFC,HABITAT,0.91,vision,,Name of,4ef6cf047e165e3f7eaa7e9c156951c41140750488ef7f150099217c10657303,Saskatchewan
PreservedSpecimen,223,REGINA,Canada,2807,simple,4f098dd2df56c279b3dcc020985ee8745f09f9162a73520ed5fdb051876f0a6b.jpg,AAFC,,0.917,vision,,Aster hesperius,4f098dd2df56c279b3dcc020985ee8745f09f9162a73520ed5fdb051876f0a6b,Saskatchewan
PreservedSpecimen,,REGINA,Canada,9233,simple,4f2c62a3b0b0dc23ca10a8aec908be0c5acd13232ca2caa76ded600e0c5c0fee.jpg,AAFC,", Roadside SASKATCHEWAN Arriptbote Mzoues D",0.95,vision,,Elymus canadensis,4f2c62a3b0b0dc23ca10a8aec908be0c5acd13232ca2caa76ded600e0c5c0fee,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4f30b7ba14689e0dc42d8c04cd4cf1e8f2dd1f4e9d2b3dcc4257516b14b7ffa5.jpg,AAFC,Pasture,0.976,vision,M..M...lov. Pathogen Identified by. K.Morlenee Host Identified by...M. Melley..,Paccinis stipae,4f30b7ba14689e0dc42d8c04cd4cf1e8f2dd1f4e9d2b3dcc4257516b14b7ffa5,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1266,simple,4f3ffa8e59c37e2c2f56b34412724a4a9b408fe75df08d09d32f677ae6309be5.jpg,AAFC,,1.0,vision,,Elymus innovatus,4f3ffa8e59c37e2c2f56b34412724a4a9b408fe75df08d09d32f677ae6309be5,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4f467a75094aacb058b2a446e249464cb0ea85c3c0bac2ea17aa3e689302b536.jpg,AAFC,,0.853,vision,,Festuca ovina,4f467a75094aacb058b2a446e249464cb0ea85c3c0bac2ea17aa3e689302b536,Saskatchewan
PreservedSpecimen,280,REGINA,Canada,1988,simple,4f56be036ad3ab720c011c866b3d9b47da4d491d0a712ef5160c40796d99ae73.jpg,AAFC,,1.0,vision,,Duplicate confirmed,4f56be036ad3ab720c011c866b3d9b47da4d491d0a712ef5160c40796d99ae73,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4f90a43cff8ee78f15df1737eef245914eb3e7d6099c07c152b61a62132ac9c7.jpg,AAFC,,0.958,vision,,Identified by,4f90a43cff8ee78f15df1737eef245914eb3e7d6099c07c152b61a62132ac9c7,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,4fcec0be2d5909c090b8e8ec5ac0591ca68e83c2a39fd21cb512dcdc55c36603.jpg,AAFC,,1.0,vision,K Morlepsen Coll. No. Checked by,Checked by,4fcec0be2d5909c090b8e8ec5ac0591ca68e83c2a39fd21cb512dcdc55c36603,Saskatchewan
PreservedSpecimen,433,REGINA,Canada,,simple,4fe49a9e3919f8997bb6a2b4ff2af23f4b90fff6d30789d12aefbcff46e9c9e7.jpg,AAFC,,0.956,vision,,Checked by,4fe49a9e3919f8997bb6a2b4ff2af23f4b90fff6d30789d12aefbcff46e9c9e7,Saskatchewan
PreservedSpecimen,280652,,Canada,2806,simple,4ffda979878ca900a0329705a1a507e3cb8233eb9b229c2e1c990f709c434a6f.jpg,,,0.971,vision,,Xanthiun strumariim,4ffda979878ca900a0329705a1a507e3cb8233eb9b229c2e1c990f709c434a6f,Saskatchewan
PreservedSpecimen,2602,REGINA,Canada,2602,simple,5015a1082fd02e84b6c37f466bb81d303c155eb98caed2b741ce7ad94d38eadd.jpg,AAFC,,0.967,vision,,Crepis runeinate,5015a1082fd02e84b6c37f466bb81d303c155eb98caed2b741ce7ad94d38eadd,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1181,simple,50206e30be46b44242d28913a771af82908db4ec1705f25678d6efdf177a227b.jpg,AAFC,,0.85,vision,G..T Pathogen Identified by. HostIdentified by..d,Identified by,50206e30be46b44242d28913a771af82908db4ec1705f25678d6efdf177a227b,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1964,simple,5023eb0294164a9b14a15f130fc88b755c204058cfa671fd4363a77a09d3de32.jpg,AAFC,,0.93,vision,,Received for,5023eb0294164a9b14a15f130fc88b755c204058cfa671fd4363a77a09d3de32,Saskatchewan
PreservedSpecimen,250,REGINA,Canada,1532,simple,5024796c466f8d7a20f8886402b973a977a8512054d697ecb5e74f134f32d9ce.jpg,AAFC,,1.0,vision,,Matricaria matrica,5024796c466f8d7a20f8886402b973a977a8512054d697ecb5e74f134f32d9ce,Saskatchewan
PreservedSpecimen,,,Canada,2122,simple,502b4c3eefef3b5f8e73cbd4601a122d4f47d13d665e81f96c11594071c6c257.jpg,,,1.0,vision,,River on,502b4c3eefef3b5f8e73cbd4601a122d4f47d13d665e81f96c11594071c6c257,Saskatchewan
PreservedSpecimen,202,,Canada,2194,simple,5030a227e973ae37614d6ae8e67cd56da0bb59a08e046bfd8fc6046eb5c0ae72.jpg,,,0.882,vision,,Rarepyrin ceetatim,5030a227e973ae37614d6ae8e67cd56da0bb59a08e046bfd8fc6046eb5c0ae72,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1988,simple,5031cb34e5a4c56f44191fe8352d0b5f92053eca2bcd9c390dc49ea4979898ff.jpg,AAFC,Habitat,0.98,vision,,Senecio pauperculus,5031cb34e5a4c56f44191fe8352d0b5f92053eca2bcd9c390dc49ea4979898ff,Saskatchewan
PreservedSpecimen,,,,,simple,504c01b892fabc03ba68d45b1e267123151cd1e11fd0e4872a58f4ef65a144f0.jpg,,,1.0,vision,,,504c01b892fabc03ba68d45b1e267123151cd1e11fd0e4872a58f4ef65a144f0,
PreservedSpecimen,,,,"Tuly 9, 1937",simple,505717887a826e4ab18a45083290cabbab10d187ceeb86a167bd94e21353a69a.jpg,,,0.92,vision,,Cirsium muticum,505717887a826e4ab18a45083290cabbab10d187ceeb86a167bd94e21353a69a,
PreservedSpecimen,,REGINA,Canada,1969,simple,50575630c5e76616df27090c3e2191fc4a58075eeb58cdd6802c6bcce74ec6a1.jpg,AAFC,,0.953,vision,,Bromus inermis,50575630c5e76616df27090c3e2191fc4a58075eeb58cdd6802c6bcce74ec6a1,Saskatchewan
PreservedSpecimen,,REGINA,Canada,"June 13, 1936",simple,508a8b6db6d0e6855bc701fe6a719feabf28b3a2fa3c737ab52d36956c811b68.jpg,AAFC,,0.97,vision,,Senecio canus,508a8b6db6d0e6855bc701fe6a719feabf28b3a2fa3c737ab52d36956c811b68,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,50adffbe7698cd29cb9b6a1a66bf1922ec35f3218b26dd2bb3fd7356cf499405.jpg,AAFC,,0.925,vision,,Identified by,50adffbe7698cd29cb9b6a1a66bf1922ec35f3218b26dd2bb3fd7356cf499405,Saskatchewan
PreservedSpecimen,200,REGINA,Canada,2047,simple,50c44df9e7a2d100eeb8c43cea1044f769c4591212f465b65be040116657e9aa.jpg,AAFC,,1.0,vision,,Prenanthes albe,50c44df9e7a2d100eeb8c43cea1044f769c4591212f465b65be040116657e9aa,Saskatchewan
PreservedSpecimen,,REGINA,Canada,October 4 1985,simple,50db9e444e91723408d5e70bd6840624a48d254c57cb772218cb8ab3a038a0ae.jpg,AAFC,,1.0,vision,,Checked by,50db9e444e91723408d5e70bd6840624a48d254c57cb772218cb8ab3a038a0ae,Saskatchewan
PreservedSpecimen,,REGINA,Canada,Sept 12 1984,simple,50eafbf42182f205286e399edea5732cba8723141dd033cbebea4ff29ed352e3.jpg,AAFC,,0.971,vision,,Chrysopsis villosa,50eafbf42182f205286e399edea5732cba8723141dd033cbebea4ff29ed352e3,Saskatchewan
PreservedSpecimen,,,,1993,simple,50f0f4c37dba5aa0dc77b29d17a8a2ba4e47c04e06589e119a2c494e2b393acd.jpg,,,1.0,vision,,Euphorbia egula,50f0f4c37dba5aa0dc77b29d17a8a2ba4e47c04e06589e119a2c494e2b393acd,
PreservedSpecimen,2,REGINA,Canada,8045,simple,511442aeec2701d677d6e585827caa096a69e0354004e2561f6f9af84c13f8d2.jpg,AAFC,,1.0,vision,,Diatrin lirulistylis,511442aeec2701d677d6e585827caa096a69e0354004e2561f6f9af84c13f8d2,Saskatchewan
PreservedSpecimen,0,REGINA,Canada,7686,simple,5120a240d35fe6b9ae68d53e1acf7432f4a04ce3919dfca9867dca5db2ec3ae5.jpg,AAFC,,0.959,vision,,Stipa comata,5120a240d35fe6b9ae68d53e1acf7432f4a04ce3919dfca9867dca5db2ec3ae5,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1983,simple,513f9b88d5bb959abe8efdba71dfd8c2dd9c748980f9a1e772565c6c21bc1dec.jpg,AAFC,,0.844,vision,,Solidago rigida,513f9b88d5bb959abe8efdba71dfd8c2dd9c748980f9a1e772565c6c21bc1dec,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,515815a9b65680d7115d3a7bf8c44c93301d3bce9c02873ff21e7d96ef419187.jpg,AAFC,,1.0,vision,,Num er,515815a9b65680d7115d3a7bf8c44c93301d3bce9c02873ff21e7d96ef419187,Saskatchewan
PreservedSpecimen,9012,REGINA,Canada,1909,simple,5158d02d206606a73fd2145f3758cfad9e5b03fa77aef4616a21c18863f44cc6.jpg,AAFC,,0.956,vision,,Aopecurus gegualis,5158d02d206606a73fd2145f3758cfad9e5b03fa77aef4616a21c18863f44cc6,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1969,simple,51a4765eaab0421af6f13f392e1ff13456bcf2f45eb409480b02af40c7669567.jpg,AAFC,,0.959,vision,,Calibrite colorchecker,51a4765eaab0421af6f13f392e1ff13456bcf2f45eb409480b02af40c7669567,Saskatchewan
PreservedSpecimen,,,Canada,1989,simple,51d25ce003b84307c28faf673c984b100720e99bfa25c3b291dea6e327b7ed5b.jpg,,,0.946,vision,,Brigeron ennuue,51d25ce003b84307c28faf673c984b100720e99bfa25c3b291dea6e327b7ed5b,Saskatchewan
PreservedSpecimen,,,Canada,1982,simple,51e6598ec727922e80ed99938205a22712234cf2a48df2c143f467baea119231.jpg,,,0.95,vision,,Albugo bliti,51e6598ec727922e80ed99938205a22712234cf2a48df2c143f467baea119231,Saskatchewan
PreservedSpecimen,1022,,Canada,1022,simple,5239d4288ed8042bc7fff59b1438b185ae269af911e01a2ea2d4a9fdb4d47381.jpg,,,0.86,vision,,Nestern selsify,5239d4288ed8042bc7fff59b1438b185ae269af911e01a2ea2d4a9fdb4d47381,Saskatchewan
PreservedSpecimen,,,,,simple,529255202d7dcefbd0a7b7738c66301b3c4ffe4209caf4190ccf1f2085dd0b47.jpg,,,1.0,vision,,,529255202d7dcefbd0a7b7738c66301b3c4ffe4209caf4190ccf1f2085dd0b47,
PreservedSpecimen,9,REGINA,Canada,,simple,529a58c88762b1a408fc37a7bfddb01ddc35a43a429d45afaeb666981b0803c8.jpg,AAFC,,0.959,vision,,Identiried by,529a58c88762b1a408fc37a7bfddb01ddc35a43a429d45afaeb666981b0803c8,Saskatchewan
PreservedSpecimen,0,REGINA,Canada,1968,simple,52aba05b553c55e15281026418f42da25220f8c234bff0cc3daf5d9edf6c7995.jpg,AAFC,,1.0,vision,,Plants of,52aba05b553c55e15281026418f42da25220f8c234bff0cc3daf5d9edf6c7995,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,52aee907ab433ac12fce06aba14121bb6eb484be1287e6a5afee1506e25890f4.jpg,AAFC,,0.859,vision,,Identified by,52aee907ab433ac12fce06aba14121bb6eb484be1287e6a5afee1506e25890f4,Saskatchewan
PreservedSpecimen,,,,,simple,52c25eddf9d3b3a18deced7414ffd3a3f2c57adff92e16f5a8904da0932b038c.jpg,,,1.0,vision,,,52c25eddf9d3b3a18deced7414ffd3a3f2c57adff92e16f5a8904da0932b038c,
PreservedSpecimen,,REGINA,Canada,"July 27, 1977",simple,52cc159d38ef02ddb78be6da19fbd6dc15086980e078de5976211c99ef7a76b3.jpg,AAFC,,0.965,vision,,Cirsiun arvense,52cc159d38ef02ddb78be6da19fbd6dc15086980e078de5976211c99ef7a76b3,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1926,simple,52de9342a73fd8a9a1d5d1d1146cb94213ac6623aa261dbc7736f7a7d657943f.jpg,AAFC,Old lawn tontgitete kigtirD,0.961,vision,,Festuca rubra,52de9342a73fd8a9a1d5d1d1146cb94213ac6623aa261dbc7736f7a7d657943f,Saskatchewan
PreservedSpecimen,,,Canada,1963,simple,5305238be8e5a8777f5691e9013973117e128414423476734f6fa34e2e86b6f8.jpg,,,0.917,vision,,Stages in,5305238be8e5a8777f5691e9013973117e128414423476734f6fa34e2e86b6f8,Saskatchewan
PreservedSpecimen,,REGINA,Canada,"June 30, 1938",simple,531bb143128d0eda0aaa39f1736d2a7db18395604c161f5129f350b632b2d1ee.jpg,AAFC,,0.971,vision,d. I. Bolton,Agropyron dasystachyum,531bb143128d0eda0aaa39f1736d2a7db18395604c161f5129f350b632b2d1ee,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,1068,simple,532ac56f31e039e5c9f0e7fe12e2ab235ca658b43b12e98527dac96876fb3023.jpg,AAFC,,1.0,vision,,Iva xenthifolla,532ac56f31e039e5c9f0e7fe12e2ab235ca658b43b12e98527dac96876fb3023,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1983,simple,532b79d8792d61c9f664440a14c292646de81e41f4964dd645d5f6c29ee35d2f.jpg,AAFC,,0.922,vision,,Canada olidajo,532b79d8792d61c9f664440a14c292646de81e41f4964dd645d5f6c29ee35d2f,Saskatchewan
PreservedSpecimen,,,,1983,simple,533690228a3076745a5c0cf9f6114f8720552bf6c92342c253e2dec89d36b829.jpg,,,1.0,vision,,Fuphorbia esula,533690228a3076745a5c0cf9f6114f8720552bf6c92342c253e2dec89d36b829,
PreservedSpecimen,280966,REGINA,Canada,1988,simple,533ac0b4108f31ab1e469e654bfc4f9343557e28e9bc3135ff445aa2bcced678.jpg,AAFC,,0.93,vision,,Warwick olorchecker,533ac0b4108f31ab1e469e654bfc4f9343557e28e9bc3135ff445aa2bcced678,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1963,simple,533d57100181219bd2887d2470cb5dbe970abcfdb536d7222a460ad4fad32afa.jpg,AAFC,,0.929,vision,,Danthonia spicata,533d57100181219bd2887d2470cb5dbe970abcfdb536d7222a460ad4fad32afa,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1955,simple,535463a9f4270c79227bd6e88574e15b4fcc197d86c4e72d0b0d81b5fa1bfc50.jpg,AAFC,,0.922,vision,,Senecio pauperculus,535463a9f4270c79227bd6e88574e15b4fcc197d86c4e72d0b0d81b5fa1bfc50,Saskatchewan
PreservedSpecimen,,,,,simple,53562d68d5f4aa8a3a92d9fc4fef23cdf05d96ff8f8bb86f3282baf26f734561.jpg,,,1.0,vision,,,53562d68d5f4aa8a3a92d9fc4fef23cdf05d96ff8f8bb86f3282baf26f734561,
PreservedSpecimen,25,REGINA,Canada,1977,simple,536b04319f63f8b1b833f5467186ade62b43f573d5664b5183e3d13f83b60101.jpg,AAFC,,1.0,vision,,Gaillardia aristata,536b04319f63f8b1b833f5467186ade62b43f573d5664b5183e3d13f83b60101,Saskatchewan
PreservedSpecimen,,REGINA,Canada,"Aug. 24, 1988",simple,538a05d18ce38d396b76e75dc425ae9a6c2e2c222107cf9bb77ea03840b74cd9.jpg,AAFC,,0.973,vision,No. . .,Duplrcate confirmed,538a05d18ce38d396b76e75dc425ae9a6c2e2c222107cf9bb77ea03840b74cd9,Saskatchewan
PreservedSpecimen,,,,,simple,53afce5a150c162ef64a0776601756cde925960b51f3479b3eebe6135ce7ed80.jpg,,,1.0,vision,,,53afce5a150c162ef64a0776601756cde925960b51f3479b3eebe6135ce7ed80,
PreservedSpecimen,48,REGINA,Canada,"Sept 1, 1982",simple,53c0071de6794364d6a6d831916380c5859e424493d899ad01dc0f09eed54700.jpg,AAFC,,0.9,vision,,Calibrite colorchecker,53c0071de6794364d6a6d831916380c5859e424493d899ad01dc0f09eed54700,Saskatchewan
PreservedSpecimen,,REGINA,Canada,2003,simple,53c49eb3eb643ba79bed397faf49f7d5b9c0c70b6028b2717309eb77d6d7f3a8.jpg,AAFC,,0.881,vision,,Erigeron strigosua,53c49eb3eb643ba79bed397faf49f7d5b9c0c70b6028b2717309eb77d6d7f3a8,Saskatchewan
PreservedSpecimen,019825,REGINA,Canada,0198,simple,53cebb211cc8be68d3bc41edf54403520c295cf81b277cad2390e86961c65744.jpg,AAFC,,1.0,vision,,Setaria ziridis,53cebb211cc8be68d3bc41edf54403520c295cf81b277cad2390e86961c65744,Saskatchewan
PreservedSpecimen,,,Canada,2809,simple,53dd0b74e49fcabed84e178865ff66f53172578635cb73e7fa61bc729ab4a995.jpg,,,0.914,vision,,Identified by,53dd0b74e49fcabed84e178865ff66f53172578635cb73e7fa61bc729ab4a995,Saskatchewan
